product_id;Product Name;Category;Sub-Category
1254;"Eldon Executive Woodline II Desk Accessories, Mahogany";Furniture;Furnishings
1255;"Boston Model 1800 Electric Pencil Sharpener, Gray";Office Supplies;Art
1256;Polycom SoundPoint Pro SE-225 Corded phone;Technology;Phones
1257;Euro-Pro Shark Turbo Vacuum;Office Supplies;Appliances
1258;"Metal Folding Chairs, Beige, 4/Carton";Furniture;Chairs
1259;Nontoxic Chalk;Office Supplies;Art
1260;Xerox 1991;Office Supplies;Paper
1261;"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors";Furniture;Bookcases
1262;Fellowes Advanced Computer Series Surge Protectors;Office Supplies;Appliances
1263;Recycled Steel Personal File for Hanging File Folders;Office Supplies;Storage
1264;HTC One;Technology;Phones
1265;Manco Dry-Lighter Erasable Highlighter;Office Supplies;Art
1266;Fiskars Home & Office Scissors;Office Supplies;Supplies
1267;Eldon Cleatmat Chair Mats for Medium Pile Carpets;Furniture;Furnishings
1268;Avery Self-Adhesive Photo Pockets for Polaroid Photos;Office Supplies;Binders
1269;Xerox 1959;Office Supplies;Paper
1270;Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center;Office Supplies;Appliances
1271;Xerox 22;Office Supplies;Paper
1272;Wi-Ex zBoost YX540 Cellular Phone Signal Booster;Technology;Phones
1273;"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book";Office Supplies;Paper
1274;Logitech diNovo Edge Keyboard;Technology;Accessories
1275;Xerox 1989;Office Supplies;Paper
1276;Xerox 1984;Office Supplies;Paper
1277;Xerox 227;Office Supplies;Paper
1278;Fellowes Bases and Tops For Staxonsteel/High-Stak Systems;Office Supplies;Storage
1279;Deflect-o Glass Clear Studded Chair Mats;Furniture;Furnishings
1280;Canon PC1060 Personal Laser Copier;Technology;Copiers
1281;Bevis Round Conference Room Tables and Bases;Furniture;Tables
1282;Xerox 1965;Office Supplies;Paper
1283;Bionaire 99.97% HEPA Air Cleaner;Office Supplies;Appliances
1284;"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags";Office Supplies;Appliances
1285;Balt Solid Wood Round Tables;Furniture;Tables
1286;Plantronics MX500i Earset;Technology;Phones
1287;Logitech G35 7.1-Channel Surround Sound Headset;Technology;Accessories
1288;Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB;Technology;Accessories
1289;Wausau Papers Astrobrights Colored Envelopes;Office Supplies;Envelopes
1290;Tenex Antistatic Computer Chair Mats;Furniture;Furnishings
1291;"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages";Office Supplies;Paper
1292;Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection;Office Supplies;Appliances
1293;Xerox 1994;Office Supplies;Paper
1294;Nu-Dell Executive Frame;Furniture;Furnishings
1295;Belkin 5 Outlet SurgeMaster Power Centers;Office Supplies;Appliances
1296;"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page";Office Supplies;Paper
1297;Insertable Tab Indexes For Data Binders;Office Supplies;Binders
1298;Satellite Sectional Post Binders;Office Supplies;Binders
1299;Memorex Micro Travel Drive 32 GB;Technology;Accessories
1300;Lexmark S315 Color Inkjet Printer;Technology;Machines
1301;Xerox 1926;Office Supplies;Paper
1302;Xerox 1918;Office Supplies;Paper
1303;SpineVue Locking Slant-D Ring Binders by Cardinal;Office Supplies;Binders
1304;"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue";Office Supplies;Appliances
1305;"Global Leather & Oak Executive Chair, Burgundy";Furniture;Chairs
1306;"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle";Furniture;Furnishings
1307;"Dixon Ticonderoga Maple Cedar Pencil, #2";Office Supplies;Art
1308;Acco Hot Clips Clips to Go;Office Supplies;Fasteners
1309;Acme Kleencut Forged Steel Scissors;Office Supplies;Supplies
1310;Xerox 1951;Office Supplies;Paper
1311;DAX Solid Wood Frames;Furniture;Furnishings
1312;Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors;Office Supplies;Appliances
1313;Clearsounds A400;Technology;Phones
1314;Hewlett Packard 310 Color Digital Copier;Technology;Copiers
1315;Recycled Premium Regency Composition Covers;Office Supplies;Binders
1316;Xerox 219;Office Supplies;Paper
1317;Xerox 1903;Office Supplies;Paper
1318;Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black);Technology;Accessories
1319;O'Sullivan Plantations 2-Door Library in Landvery Oak;Furniture;Bookcases
1320;Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System;Technology;Phones
1321;Panasonic KX MB2061 Multifunction Printer;Technology;Machines
1322;Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset;Technology;Accessories
1323;Hon Rectangular Conference Tables;Furniture;Tables
1324;Computer Printout Index Tabs;Office Supplies;Binders
1325;GBC Wire Binding Combs;Office Supplies;Binders
1326;"Iceberg Nesting Folding Chair, 19w x 6d x 43h";Furniture;Chairs
1327;Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room;Office Supplies;Appliances
1328;Bevis Rectangular Conference Tables;Furniture;Tables
1329;Ampad #10 Peel & Seel Holiday Envelopes;Office Supplies;Envelopes
1330;Cardinal Holdit Data Disk Pockets;Office Supplies;Binders
1331;Avery 496;Office Supplies;Labels
1332;"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""";Office Supplies;Paper
1333;Xerox 23;Office Supplies;Paper
1334;Eldon Pizzaz Desk Accessories;Furniture;Furnishings
1335;"Sauder Forest Hills Library, Woodland Oak Finish";Furniture;Bookcases
1336;Global Deluxe High-Back Office Chair in Storm;Furniture;Chairs
1337;Kensington K72356US Mouse-in-a-Box USB Desktop Mouse;Technology;Accessories
1338;Avery 50;Office Supplies;Labels
1339;Fiskars Spring-Action Scissors;Office Supplies;Supplies
1340;Anker 24W Portable Micro USB Car Charger;Technology;Phones
1341;"SAFCO Mobile Desk Side File, Wire Frame";Office Supplies;Storage
1342;Newell 313;Office Supplies;Art
1343;Jawbone JAMBOX Wireless Bluetooth Speaker;Technology;Phones
1344;Xerox 1895;Office Supplies;Paper
1345;"#10 White Business Envelopes,4 1/8 x 9 1/2";Office Supplies;Envelopes
1346;High Speed Automatic Electric Letter Opener;Office Supplies;Supplies
1347;Belkin 8 Outlet Surge Protector;Office Supplies;Appliances
1348;Panasonic KX TS3282B Corded phone;Technology;Phones
1349;"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units";Office Supplies;Storage
1350;Avery 49;Office Supplies;Labels
1351;Hoover Upright Vacuum With Dirt Cup;Office Supplies;Appliances
1352;Maxell 4.7GB DVD-RW 3/Pack;Technology;Accessories
1353;Nortel Meridian M5316 Digital phone;Technology;Phones
1354;"Bush Westfield Collection Bookcases, Dark Cherry Finish";Furniture;Bookcases
1355;"3M Polarizing Task Lamp with Clamp Arm, Light Gray";Furniture;Furnishings
1356;HTC One Mini;Technology;Phones
1357;Dell Slim USB Multimedia Keyboard;Technology;Accessories
1358;Contemporary Wood/Metal Frame;Furniture;Furnishings
1359;O'Sullivan Living Dimensions 3-Shelf Bookcases;Furniture;Bookcases
1360;KeyTronic KT800P2 - Keyboard - Black;Technology;Accessories
1361;GBC Standard Plastic Binding Systems' Combs;Office Supplies;Binders
1362;Holmes Harmony HEPA Air Purifier for 17 x 20 Room;Office Supplies;Appliances
1363;"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack";Furniture;Furnishings
1364;Macally Suction Cup Mount;Technology;Phones
1365;Eldon Image Series Black Desk Accessories;Furniture;Furnishings
1366;Executive Impressions 14";Furniture;Furnishings
1367;Executive Impressions 12" Wall Clock;Furniture;Furnishings
1368;Bretford CR8500 Series Meeting Room Furniture;Furniture;Tables
1369;Plantronics Calisto P620-M USB Wireless Speakerphone System;Technology;Phones
1370;Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright);Office Supplies;Paper
1371;Panasonic KX MC6040 Color Laser Multifunction Printer;Technology;Machines
1372;Berol Giant Pencil Sharpener;Office Supplies;Art
1373;KeyTronic KT400U2 - Keyboard - Black;Technology;Accessories
1374;Avery 498;Office Supplies;Labels
1375;Canon imageCLASS 2200 Advanced Copier;Technology;Copiers
1376;Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop;Technology;Machines
1377;Accohide Poly Flexible Ring Binders;Office Supplies;Binders
1378;SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair;Furniture;Chairs
1379;Stackable Trays;Furniture;Furnishings
1380;"TOPS Voice Message Log Book, Flash Format";Office Supplies;Paper
1381;Boston 1730 StandUp Electric Pencil Sharpener;Office Supplies;Art
1382;Executive Impressions 13" Clairmont Wall Clock;Furniture;Furnishings
1383;"GBC Laser Imprintable Binding System Covers, Desert Sand";Office Supplies;Binders
1384;Xerox 2000;Office Supplies;Paper
1385;Green Bar Computer Printout Paper;Office Supplies;Paper
1386;"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish";Furniture;Bookcases
1387;"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""";Office Supplies;Binders
1388;Google Nexus 5;Technology;Phones
1389;Global Italian Leather Office Chair;Furniture;Chairs
1390;Advantus Motivational Note Cards;Office Supplies;Paper
1391;"Avery Flip-Chart Easel Binder, Black";Office Supplies;Binders
1392;I.R.I.S IRISCard Anywhere 5 Card Scanner;Technology;Machines
1393;"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver";Technology;Phones
1394;Ibico Presentation Index for Binding Systems;Office Supplies;Binders
1395;Adams "While You Were Out" Message Pads;Office Supplies;Paper
1396;"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book";Office Supplies;Paper
1397;AT&T 17929 Lendline Telephone;Technology;Phones
1398;Hewlett-Packard Deskjet 6540 Color Inkjet Printer;Technology;Machines
1399;Cisco TelePresence System EX90 Videoconferencing Unit;Technology;Machines
1400;Avery Fluorescent Highlighter Four-Color Set;Office Supplies;Art
1401;Xerox 1944;Office Supplies;Paper
1402;Xerox 215;Office Supplies;Paper
1403;Xerox 1885;Office Supplies;Paper
1404;"Computer Room Manger, 14""";Furniture;Furnishings
1405;AT&T CL2909;Technology;Phones
1406;Plantronics Voyager Pro HD - Bluetooth Headset;Technology;Phones
1407;AT&T EL51110 DECT;Technology;Phones
1408;BlackBerry Q10;Technology;Phones
1409;Compact Automatic Electric Letter Opener;Office Supplies;Supplies
1410;SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card;Technology;Accessories
1411;SanDisk Cruzer 8 GB USB Flash Drive;Technology;Accessories
1412;"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back";Furniture;Chairs
1413;Advantus Rolling Drawer Organizers;Office Supplies;Storage
1414;Maxell 4.7GB DVD-R 5/Pack;Technology;Accessories
1415;GBC Plasticlear Binding Covers;Office Supplies;Binders
1416;Plastic Stacking Crates & Casters;Office Supplies;Storage
1417;Belkin F9M820V08 8 Outlet Surge;Office Supplies;Appliances
1418;APC 7 Outlet Network SurgeArrest Surge Protector;Office Supplies;Appliances
1419;Maxell 4.7GB DVD+R 5/Pack;Technology;Accessories
1420;Anker Astro Mini 3000mAh Ultra-Compact Portable Charger;Technology;Phones
1421;Advantus Map Pennant Flags and Round Head Tacks;Office Supplies;Fasteners
1422;Xerox 1953;Office Supplies;Paper
1423;Xerox 228;Office Supplies;Paper
1424;"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2";Furniture;Furnishings
1425;Xerox 1954;Office Supplies;Paper
1426;Embossed Ink Jet Note Cards;Office Supplies;Paper
1427;Xerox 1942;Office Supplies;Paper
1428;"Carina Mini System Audio Rack, Model AR050B";Office Supplies;Storage
1429;Xerox 201;Office Supplies;Paper
1430;"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry";Furniture;Furnishings
1431;"GE 4 Foot Flourescent Tube, 40 Watt";Furniture;Furnishings
1432;Nokia Lumia 925;Technology;Phones
1433;Dana Swing-Arm Lamps;Furniture;Furnishings
1434;"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book";Office Supplies;Paper
1435;Xerox 1969;Office Supplies;Paper
1436;"Eldon 200 Class Desk Accessories, Smoke";Furniture;Furnishings
1437;"Dual Level, Single-Width Filing Carts";Office Supplies;Storage
1438;Xerox 1971;Office Supplies;Paper
1439;Boston 16750 Black Compact Battery Pencil Sharpener;Office Supplies;Art
1440;Eberhard Faber 3 1/2" Golf Pencils;Office Supplies;Art
1441;"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats";Furniture;Furnishings
1442;Global Highback Leather Tilter in Burgundy;Furniture;Chairs
1443;Executive Impressions 13-1/2" Indoor/Outdoor Wall Clock;Furniture;Furnishings
1444;"Eldon 400 Class Desk Accessories, Black Carbon";Furniture;Furnishings
1445;"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear";Office Supplies;Binders
1446;Harbour Creations 67200 Series Stacking Chairs;Furniture;Chairs
1447;"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""";Furniture;Furnishings
1448;Samsung Galaxy Mega 6.3;Technology;Phones
1449;"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7";Furniture;Furnishings
1450;Xerox 198;Office Supplies;Paper
1451;"Safco Chair Connectors, 6/Carton";Furniture;Chairs
1452;Xerox 1997;Office Supplies;Paper
1453;Eldon Expressions Mahogany Wood Desk Collection;Furniture;Furnishings
1454;VariCap6 Expandable Binder;Office Supplies;Binders
1455;Stacking Trays by OIC;Furniture;Furnishings
1456;Epson Perfection V600 Photo Scanner;Technology;Machines
1457;Durable Pressboard Binders;Office Supplies;Binders
1458;Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection;Office Supplies;Appliances
1459;Alliance Rubber Bands;Office Supplies;Fasteners
1460;"SlimView Poly Binder, 3/8""";Office Supplies;Binders
1461;"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black";Office Supplies;Art
1462;DAX Clear Channel Poster Frame;Furniture;Furnishings
1463;#10 Self-Seal White Envelopes;Office Supplies;Envelopes
1464;Hon Pagoda Stacking Chairs;Furniture;Chairs
1465;Newell 339;Office Supplies;Art
1466;36X48 HARDFLOOR CHAIRMAT;Furniture;Furnishings
1467;Anderson Hickey Conga Table Tops & Accessories;Furniture;Tables
1468;Apple EarPods with Remote and Mic;Technology;Phones
1469;"Perixx PERIBOARD-512B, Ergonomic Split Keyboard";Technology;Accessories
1470;Logitech Wireless Headset H600 Over-The-Head Design;Technology;Accessories
1471;Xerox 230;Office Supplies;Paper
1472;Eldon Econocleat Chair Mats for Low Pile Carpets;Furniture;Furnishings
1473;Vtech CS6719;Technology;Phones
1474;Xerox 194;Office Supplies;Paper
1475;"Bush Cubix Collection Bookcases, Fully Assembled";Furniture;Bookcases
1476;"Universal Recycled Hanging Pressboard Report Binders, Letter Size";Office Supplies;Binders
1477;Xerox 1980;Office Supplies;Paper
1478;Strathmore Photo Frame Cards;Office Supplies;Paper
1479;Okidata C331dn Printer;Technology;Machines
1480;Seth Thomas 8 1/2" Cubicle Clock;Furniture;Furnishings
1481;Aastra 6757i CT Wireless VoIP phone;Technology;Phones
1482;Xerox 1907;Office Supplies;Paper
1483;G.E. Longer-Life Indoor Recessed Floodlight Bulbs;Furniture;Furnishings
1484;Panasonic KX TS3282W Corded phone;Technology;Phones
1485;"Global Leather and Oak Executive Chair, Black";Furniture;Chairs
1486;Cubify CubeX 3D Printer Double Head Print;Technology;Machines
1487;Ibico Ibimaster 300 Manual Binding System;Office Supplies;Binders
1488;Wilson Jones Impact Binders;Office Supplies;Binders
1489;Newell 34;Office Supplies;Art
1490;Polycom CX300 Desktop Phone USB VoIP phone;Technology;Phones
1491;Boston 1799 Powerhouse Electric Pencil Sharpener;Office Supplies;Art
1492;Wilson Jones Four-Pocket Poly Binders;Office Supplies;Binders
1493;Sterilite Show Offs Storage Containers;Office Supplies;Storage
1494;"Alliance Super-Size Bands, Assorted Sizes";Office Supplies;Fasteners
1495;"BlueLounge Milo Smartphone Stand, White/Metallic";Technology;Phones
1496;Avery White Multi-Purpose Labels;Office Supplies;Labels
1497;Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning;Technology;Accessories
1498;Letter or Legal Size Expandable Poly String Tie Envelopes;Office Supplies;Envelopes
1499;Stiletto Hand Letter Openers;Office Supplies;Supplies
1500;Tennsco Commercial Shelving;Office Supplies;Storage
1501;Samsung HM1900 Bluetooth Headset;Technology;Phones
1502;Cisco SPA112 2 Port Phone Adapter;Technology;Phones
1503;Col-Erase Pencils with Erasers;Office Supplies;Art
1504;Xerox 221;Office Supplies;Paper
1505;Plantronics Encore H101 Dual Earpieces Headset;Technology;Phones
1506;Disposable Triple-Filter Dust Bags;Office Supplies;Appliances
1507;Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive;Technology;Accessories
1508;Fellowes Powershred HS-440 4-Sheet High Security Shredder;Technology;Machines
1509;Motorola Droid Maxx;Technology;Phones
1510;Xerox 1893;Office Supplies;Paper
1511;Kensington Expert Mouse Optical USB Trackball for PC or Mac;Technology;Accessories
1512;"Master Caster Door Stop, Gray";Furniture;Furnishings
1513;Tenex Chairmats For Use with Hard Floors;Furniture;Furnishings
1514;"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""";Office Supplies;Binders
1515;Fellowes Command Center 5-outlet power strip;Office Supplies;Appliances
1516;Rush Hierlooms Collection 1" Thick Stackable Bookcases;Furniture;Bookcases
1517;Barricks 18" x 48" Non-Folding Utility Table with Bottom Storage Shelf;Furniture;Tables
1518;Executive Impressions 10" Spectator Wall Clock;Furniture;Furnishings
1519;"Hon Metal Bookcases, Putty";Furniture;Bookcases
1520;"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost";Office Supplies;Storage
1521;Xerox 1900;Office Supplies;Paper
1522;OIC Stacking Trays;Furniture;Furnishings
1523;"Global Armless Task Chair, Royal Blue";Furniture;Chairs
1524;Eldon Executive Woodline II Cherry Finish Desk Accessories;Furniture;Furnishings
1525;"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book";Office Supplies;Paper
1526;"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""";Furniture;Furnishings
1527;Polycom VoiceStation 500 Conference phone;Technology;Phones
1528;"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box";Office Supplies;Art
1529;Speediset Carbonless Redi-Letter 7" x 8 1/2";Office Supplies;Paper
1530;Xerox 204;Office Supplies;Paper
1531;KeyTronic E03601U1 - Keyboard - Beige;Technology;Accessories
1532;Imation Bio 2GB USB Flash Drive Imation Corp;Technology;Accessories
1533;"Hon Metal Bookcases, Black";Furniture;Bookcases
1534;"Bush Birmingham Collection Bookcase, Dark Cherry";Furniture;Bookcases
1535;AT&T 1080 Phone;Technology;Phones
1536;Avery Metallic Poly Binders;Office Supplies;Binders
1537;Ativa MDM8000 8-Sheet Micro-Cut Shredder;Technology;Machines
1538;Acco 6 Outlet Guardian Premium Plus Surge Suppressor;Office Supplies;Appliances
1539;Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set;Office Supplies;Labels
1540;Ooma Telo VoIP Home Phone System;Technology;Phones
1541;"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""";Office Supplies;Paper
1542;Xerox 200;Office Supplies;Paper
1543;Okidata MB491 Multifunction Printer;Technology;Machines
1544;Akro Stacking Bins;Office Supplies;Storage
1545;"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink";Office Supplies;Art
1546;Rosewill 107 Normal Keys USB Wired Standard Keyboard;Technology;Accessories
1547;PayAnywhere Card Reader;Technology;Phones
1548;Xerox 1882;Office Supplies;Paper
1549;"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack";Technology;Accessories
1550;Boston Home & Office Model 2000 Electric Pencil Sharpeners;Office Supplies;Art
1551;Newell 31;Office Supplies;Art
1552;"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""";Office Supplies;Binders
1553;Xerox 1966;Office Supplies;Paper
1554;Acme Kleen Earth Office Shears;Office Supplies;Supplies
1555;"Maxell Pro 80 Minute CD-R, 10/Pack";Technology;Accessories
1556;Imation Swivel Flash Drive USB flash drive - 8 GB;Technology;Accessories
1557;Acrylic Self-Standing Desk Frames;Furniture;Furnishings
1558;Elite 5" Scissors;Office Supplies;Supplies
1559;Acco Side-Punched Conventional Columnar Pads;Office Supplies;Supplies
1560;Avery 492;Office Supplies;Labels
1561;Adjustable Personal File Tote;Office Supplies;Storage
1562;"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll";Office Supplies;Labels
1563;Prismacolor Color Pencil Set;Office Supplies;Art
1564;Sharp 1540cs Digital Laser Copier;Technology;Copiers
1565;"Eldon Regeneration Recycled Desk Accessories, Black";Furniture;Furnishings
1566;Eldon File Chest Portable File;Office Supplies;Storage
1567;"Verbatim Slim CD and DVD Storage Cases, 50/Pack";Technology;Accessories
1568;Letter Slitter;Office Supplies;Supplies
1569;Samsung Galaxy S4 Active;Technology;Phones
1570;Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms;Furniture;Chairs
1571;"Acco Banker's Clasps, 5 3/4""-Long";Office Supplies;Fasteners
1572;Logitech Wireless Anywhere Mouse MX for PC and Mac;Technology;Accessories
1573;Acco Economy Flexible Poly Round Ring Binder;Office Supplies;Binders
1574;Balt Split Level Computer Training Table;Furniture;Tables
1575;Dixon Ticonderoga Core-Lock Colored Pencils;Office Supplies;Art
1576;SAFCO Folding Chair Trolley;Furniture;Chairs
1577;"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal";Furniture;Chairs
1578;Avery 515;Office Supplies;Labels
1579;"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack";Office Supplies;Paper
1580;Executive Impressions 13" Chairman Wall Clock;Furniture;Furnishings
1581;Things To Do Today Spiral Book;Office Supplies;Paper
1582;Logitech Illuminated Ultrathin Keyboard with Backlighting;Technology;Accessories
1583;Serrated Blade or Curved Handle Hand Letter Openers;Office Supplies;Supplies
1584;Ibico EB-19 Dual Function Manual Binding System;Office Supplies;Binders
1585;"Eldon 300 Class Desk Accessories, Black";Furniture;Furnishings
1586;Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology;Technology;Accessories
1587;LG Exalt;Technology;Phones
1588;GBC Poly Designer Binding Covers;Office Supplies;Binders
1589;Economy #2 Pencils;Office Supplies;Art
1590;Eldon "L" Workstation Diamond Chairmat;Furniture;Furnishings
1591;"DAX Copper Panel Document Frame, 5 x 7 Size";Furniture;Furnishings
1592;"Maxell 74 Minute CDR, 10/Pack";Technology;Accessories
1593;Micro Innovations Wireless Classic Keyboard with Mouse;Technology;Accessories
1594;"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order";Furniture;Bookcases
1595;LG G3;Technology;Phones
1596;Riverleaf Stik-Withit Designer Note Cubes;Office Supplies;Paper
1597;HP Office Paper (20Lb. and 87 Bright);Office Supplies;Paper
1598;"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow";Office Supplies;Art
1599;RCA ViSYS 25423RE1 Corded phone;Technology;Phones
1600;3M Polarizing Light Filter Sleeves;Furniture;Furnishings
1601;Newell 348;Office Supplies;Art
1602;Xerox 1928;Office Supplies;Paper
1603;"Eldon Expressions Wood and Plastic Desk Accessories, Oak";Furniture;Furnishings
1604;Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210;Office Supplies;Appliances
1605;"Ultra Door Kickplate, 8""H x 34""W";Furniture;Furnishings
1606;Boston 1900 Electric Pencil Sharpener;Office Supplies;Art
1607;WD My Passport Ultra 1TB Portable External Hard Drive;Technology;Accessories
1608;Canon PC170 Desktop Personal Copier;Technology;Machines
1609;"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack";Technology;Accessories
1610;Howard Miller 11-1/2" Diameter Brentwood Wall Clock;Furniture;Furnishings
1611;Xerox 1890;Office Supplies;Paper
1612;Jackery Bar Premium Fast-charging Portable Charger;Technology;Phones
1613;"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White";Office Supplies;Labels
1614;Cisco IP Phone 7961G VoIP phone - Dark gray;Technology;Phones
1615;"Hon Metal Bookcases, Gray";Furniture;Bookcases
1616;Ibico EPK-21 Electric Binding System;Office Supplies;Binders
1617;"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter";Office Supplies;Appliances
1618;Rush Hierlooms Collection Rich Wood Bookcases;Furniture;Bookcases
1619;Kingston Digital DataTraveler 8GB USB 2.0;Technology;Accessories
1620;HP Designjet T520 Inkjet Large Format Printer - 24" Color;Technology;Machines
1621;Newell 338;Office Supplies;Art
1622;Global Enterprise Series Seating High-Back Swivel/Tilt Chairs;Furniture;Chairs
1623;O'Sullivan 5-Shelf Heavy-Duty Bookcases;Furniture;Bookcases
1624;Hammermill Color Copier Paper (28Lb. and 96 Bright);Office Supplies;Paper
1625;Xerox 1990;Office Supplies;Paper
1626;Xerox 1933;Office Supplies;Paper
1627;Green Canvas Binder for 8-1/2" x 14" Sheets;Office Supplies;Binders
1628;Park Ridge Embossed Executive Business Envelopes;Office Supplies;Envelopes
1629;"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black";Furniture;Bookcases
1630;Cisco Desktop Collaboration Experience DX650 IP Video Phone;Technology;Machines
1631;Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock;Furniture;Furnishings
1632;Xerox 1975;Office Supplies;Paper
1633;Newell 323;Office Supplies;Art
1634;"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606";Office Supplies;Art
1635;"Mead 1st Gear 2"" Zipper Binder, Asst. Colors";Office Supplies;Binders
1636;"3D Systems Cube Printer, 2nd Generation, Magenta";Technology;Machines
1637;Avery 487;Office Supplies;Labels
1638;Hewlett-Packard Deskjet D4360 Printer;Technology;Machines
1639;DAX Wood Document Frame.;Furniture;Furnishings
1640;Xerox 208;Office Supplies;Paper
1641;Memorex Micro Travel Drive 4 GB;Technology;Accessories
1642;#6 3/4 Gummed Flap White Envelopes;Office Supplies;Envelopes
1643;DAX Two-Tone Silver Metal Document Frame;Furniture;Furnishings
1644;Avery 503;Office Supplies;Labels
1645;Holmes 99% HEPA Air Purifier;Office Supplies;Appliances
1646;O'Sullivan Cherrywood Estates Traditional Barrister Bookcase;Furniture;Bookcases
1647;SANFORD Major Accent Highlighters;Office Supplies;Art
1648;Hon 4-Shelf Metal Bookcases;Furniture;Bookcases
1649;Global Adaptabilities Conference Tables;Furniture;Tables
1650;Newell 316;Office Supplies;Art
1651;Fellowes Staxonsteel Drawer Files;Office Supplies;Storage
1652;Avery Hi-Liter Smear-Safe Highlighters;Office Supplies;Art
1653;"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box";Office Supplies;Envelopes
1654;Xerox 1992;Office Supplies;Paper
1655;Riverside Furniture Stanwyck Manor Table Series;Furniture;Tables
1656;Fellowes Recycled Storage Drawers;Office Supplies;Storage
1657;Xerox 190;Office Supplies;Paper
1658;Xerox 1892;Office Supplies;Paper
1659;Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black;Technology;Phones
